"REF_DATE","GEO","DGUID","Sex or Gender","Indicator","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012","Northwest Territories","2016A000261","Both sexes","Mean age at divorce","Years","308","units","0","v1331244506","14.1.1","46.5","","","","1"
"2012","Northwest Territories","2016A000261","Both sexes","Median age at divorce","Years","308","units","0","v1331244507","14.1.2","47.1","","","","1"
"2012","Northwest Territories","2016A000261","Both sexes","Mean age at marriage","Years","308","units","0","v1331244508","14.1.3","30.7","","","","1"
"2012","Northwest Territories","2016A000261","Both sexes","Median age at marriage","Years","308","units","0","v1331244509","14.1.4","28.8","","","","1"
"2012","Northwest Territories","2016A000261","Males","Mean age at divorce","Years","308","units","0","v1331244502","14.2.1","48.5","","","","1"
"2012","Northwest Territories","2016A000261","Males","Median age at divorce","Years","308","units","0","v1331244503","14.2.2","50.5","","","","1"
"2012","Northwest Territories","2016A000261","Males","Mean age at marriage","Years","308","units","0","v1331244504","14.2.3","32.6","","","","1"
"2012","Northwest Territories","2016A000261","Males","Median age at marriage","Years","308","units","0","v1331244505","14.2.4","30.3","","","","1"
"2012","Northwest Territories","2016A000261","Females","Mean age at divorce","Years","308","units","0","v1331244498","14.3.1","44.6","","","","1"
"2012","Northwest Territories","2016A000261","Females","Median age at divorce","Years","308","units","0","v1331244499","14.3.2","44.5","","","","1"
"2012","Northwest Territories","2016A000261","Females","Mean age at marriage","Years","308","units","0","v1331244500","14.3.3","28.7","","","","1"
"2012","Northwest Territories","2016A000261","Females","Median age at marriage","Years","308","units","0","v1331244501","14.3.4","26.8","","","","1"
"2012","Nunavut","2016A000262","Both sexes","Mean age at divorce","Years","308","units","0","v1331244518","15.1.1","40.5","","","","1"
"2012","Nunavut","2016A000262","Both sexes","Median age at divorce","Years","308","units","0","v1331244519","15.1.2","37.4","","","","1"
"2012","Nunavut","2016A000262","Both sexes","Mean age at marriage","Years","308","units","0","v1331244520","15.1.3","27.6","","","","1"
"2012","Nunavut","2016A000262","Both sexes","Median age at marriage","Years","308","units","0","v1331244521","15.1.4","27.9","","","","1"
"2012","Nunavut","2016A000262","Males","Mean age at divorce","Years","308","units","0","v1331244514","15.2.1","","x","","","1"
"2012","Nunavut","2016A000262","Males","Median age at divorce","Years","308","units","0","v1331244515","15.2.2","","x","","","1"
"2012","Nunavut","2016A000262","Males","Mean age at marriage","Years","308","units","0","v1331244516","15.2.3","","x","","","1"
"2012","Nunavut","2016A000262","Males","Median age at marriage","Years","308","units","0","v1331244517","15.2.4","","x","","","1"
"2012","Nunavut","2016A000262","Females","Mean age at divorce","Years","308","units","0","v1331244510","15.3.1","","x","","","1"
"2012","Nunavut","2016A000262","Females","Median age at divorce","Years","308","units","0","v1331244511","15.3.2","","x","","","1"
"2012","Nunavut","2016A000262","Females","Mean age at marriage","Years","308","units","0","v1331244512","15.3.3","","x","","","1"
"2012","Nunavut","2016A000262","Females","Median age at marriage","Years","308","units","0","v1331244513","15.3.4","","x","","","1"
"2013","Canada","2016A000011124","Both sexes","Mean age at divorce","Years","308","units","0","v1331244494","1.1.1","44.7","","","","1"
"2013","Canada","2016A000011124","Both sexes","Median age at divorce","Years","308","units","0","v1331244495","1.1.2","44.2","","","","1"
"2013","Canada","2016A000011124","Both sexes","Mean age at marriage","Years","308","units","0","v1331244496","1.1.3","29.5","","","","1"
"2013","Canada","2016A000011124","Both sexes","Median age at marriage","Years","308","units","0","v1331244497","1.1.4","27.4","","","","1"
"2013","Canada","2016A000011124","Males","Mean age at divorce","Years","308","units","0","v1331244490","1.2.1","46.0","","","","1"
"2013","Canada","2016A000011124","Males","Median age at divorce","Years","308","units","0","v1331244491","1.2.2","45.5","","","","1"
"2013","Canada","2016A000011124","Males","Mean age at marriage","Years","308","units","0","v1331244492","1.2.3","30.8","","","","1"
"2013","Canada","2016A000011124","Males","Median age at marriage","Years","308","units","0","v1331244493","1.2.4","28.6","","","","1"
"2013","Canada","2016A000011124","Females","Mean age at divorce","Years","308","units","0","v1331244486","1.3.1","43.4","","","","1"
"2013","Canada","2016A000011124","Females","Median age at divorce","Years","308","units","0","v1331244487","1.3.2","42.9","","","","1"
"2013","Canada","2016A000011124","Females","Mean age at marriage","Years","308","units","0","v1331244488","1.3.3","28.3","","","","1"
"2013","Canada","2016A000011124","Females","Median age at marriage","Years","308","units","0","v1331244489","1.3.4","26.3","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Both sexes","Mean age at divorce","Years","308","units","0","v1331244350","2.1.1","44.7","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Both sexes","Median age at divorce","Years","308","units","0","v1331244351","2.1.2","43.9","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Both sexes","Mean age at marriage","Years","308","units","0","v1331244352","2.1.3","28.4","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Both sexes","Median age at marriage","Years","308","units","0","v1331244353","2.1.4","26.7","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Males","Mean age at divorce","Years","308","units","0","v1331244346","2.2.1","45.8","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Males","Median age at divorce","Years","308","units","0","v1331244347","2.2.2","45.4","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Males","Mean age at marriage","Years","308","units","0","v1331244348","2.2.3","29.5","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Males","Median age at marriage","Years","308","units","0","v1331244349","2.2.4","27.9","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Females","Mean age at divorce","Years","308","units","0","v1331244342","2.3.1","43.6","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Females","Median age at divorce","Years","308","units","0","v1331244343","2.3.2","42.7","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Females","Mean age at marriage","Years","308","units","0","v1331244344","2.3.3","27.3","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Females","Median age at marriage","Years","308","units","0","v1331244345","2.3.4","25.6","","","","1"
"2013","Prince Edward Island","2016A000211","Both sexes","Mean age at divorce","Years","308","units","0","v1331244362","3.1.1","45.9","","","","1"
"2013","Prince Edward Island","2016A000211","Both sexes","Median age at divorce","Years","308","units","0","v1331244363","3.1.2","45.6","","","","1"
"2013","Prince Edward Island","2016A000211","Both sexes","Mean age at marriage","Years","308","units","0","v1331244364","3.1.3","29.9","","","","1"
"2013","Prince Edward Island","2016A000211","Both sexes","Median age at marriage","Years","308","units","0","v1331244365","3.1.4","27.6","","","","1"
"2013","Prince Edward Island","2016A000211","Males","Mean age at divorce","Years","308","units","0","v1331244358","3.2.1","47.0","","","","1"
"2013","Prince Edward Island","2016A000211","Males","Median age at divorce","Years","308","units","0","v1331244359","3.2.2","47.6","","","","1"
"2013","Prince Edward Island","2016A000211","Males","Mean age at marriage","Years","308","units","0","v1331244360","3.2.3","30.9","","","","1"
"2013","Prince Edward Island","2016A000211","Males","Median age at marriage","Years","308","units","0","v1331244361","3.2.4","28.1","","","","1"
"2013","Prince Edward Island","2016A000211","Females","Mean age at divorce","Years","308","units","0","v1331244354","3.3.1","44.8","","","","1"
"2013","Prince Edward Island","2016A000211","Females","Median age at divorce","Years","308","units","0","v1331244355","3.3.2","43.3","","","","1"
"2013","Prince Edward Island","2016A000211","Females","Mean age at marriage","Years","308","units","0","v1331244356","3.3.3","28.9","","","","1"
"2013","Prince Edward Island","2016A000211","Females","Median age at marriage","Years","308","units","0","v1331244357","3.3.4","27.1","","","","1"
"2013","Nova Scotia","2016A000212","Both sexes","Mean age at divorce","Years","308","units","0","v1331244374","4.1.1","46.3","","","","1"
"2013","Nova Scotia","2016A000212","Both sexes","Median age at divorce","Years","308","units","0","v1331244375","4.1.2","45.9","","","","1"
"2013","Nova Scotia","2016A000212","Both sexes","Mean age at marriage","Years","308","units","0","v1331244376","4.1.3","29.3","","","","1"
"2013","Nova Scotia","2016A000212","Both sexes","Median age at marriage","Years","308","units","0","v1331244377","4.1.4","27.2","","","","1"
"2013","Nova Scotia","2016A000212","Males","Mean age at divorce","Years","308","units","0","v1331244370","4.2.1","47.4","","","","1"
"2013","Nova Scotia","2016A000212","Males","Median age at divorce","Years","308","units","0","v1331244371","4.2.2","47.1","","","","1"
"2013","Nova Scotia","2016A000212","Males","Mean age at marriage","Years","308","units","0","v1331244372","4.2.3","30.4","","","","1"
"2013","Nova Scotia","2016A000212","Males","Median age at marriage","Years","308","units","0","v1331244373","4.2.4","28.2","","","","1"
"2013","Nova Scotia","2016A000212","Females","Mean age at divorce","Years","308","units","0","v1331244366","4.3.1","45.1","","","","1"
"2013","Nova Scotia","2016A000212","Females","Median age at divorce","Years","308","units","0","v1331244367","4.3.2","44.9","","","","1"
"2013","Nova Scotia","2016A000212","Females","Mean age at marriage","Years","308","units","0","v1331244368","4.3.3","28.2","","","","1"
"2013","Nova Scotia","2016A000212","Females","Median age at marriage","Years","308","units","0","v1331244369","4.3.4","26.2","","","","1"
"2013","New Brunswick","2016A000213","Both sexes","Mean age at divorce","Years","308","units","0","v1331244386","5.1.1","45.8","","","","1"
"2013","New Brunswick","2016A000213","Both sexes","Median age at divorce","Years","308","units","0","v1331244387","5.1.2","45.5","","","","1"
"2013","New Brunswick","2016A000213","Both sexes","Mean age at marriage","Years","308","units","0","v1331244388","5.1.3","28.8","","","","1"
"2013","New Brunswick","2016A000213","Both sexes","Median age at marriage","Years","308","units","0","v1331244389","5.1.4","26.7","","","","1"
"2013","New Brunswick","2016A000213","Males","Mean age at divorce","Years","308","units","0","v1331244382","5.2.1","47.0","","","","1"
"2013","New Brunswick","2016A000213","Males","Median age at divorce","Years","308","units","0","v1331244383","5.2.2","46.8","","","","1"
"2013","New Brunswick","2016A000213","Males","Mean age at marriage","Years","308","units","0","v1331244384","5.2.3","29.9","","","","1"
"2013","New Brunswick","2016A000213","Males","Median age at marriage","Years","308","units","0","v1331244385","5.2.4","27.6","","","","1"
"2013","New Brunswick","2016A000213","Females","Mean age at divorce","Years","308","units","0","v1331244378","5.3.1","44.7","","","","1"
"2013","New Brunswick","2016A000213","Females","Median age at divorce","Years","308","units","0","v1331244379","5.3.2","44.0","","","","1"
"2013","New Brunswick","2016A000213","Females","Mean age at marriage","Years","308","units","0","v1331244380","5.3.3","27.7","","","","1"
"2013","New Brunswick","2016A000213","Females","Median age at marriage","Years","308","units","0","v1331244381","5.3.4","25.7","","","","1"
"2013","Quebec","2016A000224","Both sexes","Mean age at divorce","Years","308","units","0","v1331244398","6.1.1","46.2","","","","1"
"2013","Quebec","2016A000224","Both sexes","Median age at divorce","Years","308","units","0","v1331244399","6.1.2","45.9","","","","1"
"2013","Quebec","2016A000224","Both sexes","Mean age at marriage","Years","308","units","0","v1331244400","6.1.3","30.3","","","","1"
"2013","Quebec","2016A000224","Both sexes","Median age at marriage","Years","308","units","0","v1331244401","6.1.4","28.0","","","","1"
"2013","Quebec","2016A000224","Males","Mean age at divorce","Years","308","units","0","v1331244394","6.2.1","47.5","","","","1"
"2013","Quebec","2016A000224","Males","Median age at divorce","Years","308","units","0","v1331244395","6.2.2","47.2","","","","1"
"2013","Quebec","2016A000224","Males","Mean age at marriage","Years","308","units","0","v1331244396","6.2.3","31.6","","","","1"
"2013","Quebec","2016A000224","Males","Median age at marriage","Years","308","units","0","v1331244397","6.2.4","29.1","","","","1"
"2013","Quebec","2016A000224","Females","Mean age at divorce","Years","308","units","0","v1331244390","6.3.1","44.9","","","","1"
"2013","Quebec","2016A000224","Females","Median age at divorce","Years","308","units","0","v1331244391","6.3.2","44.5","","","","1"
"2013","Quebec","2016A000224","Females","Mean age at marriage","Years","308","units","0","v1331244392","6.3.3","29.0","","","","1"
"2013","Quebec","2016A000224","Females","Median age at marriage","Years","308","units","0","v1331244393","6.3.4","26.7","","","","1"
"2013","Ontario","2016A000235","Both sexes","Mean age at divorce","Years","308","units","0","v1331244410","7.1.1","44.3","","","","1"
"2013","Ontario","2016A000235","Both sexes","Median age at divorce","Years","308","units","0","v1331244411","7.1.2","43.8","","","","1"
"2013","Ontario","2016A000235","Both sexes","Mean age at marriage","Years","308","units","0","v1331244412","7.1.3","29.4","","","","1"
"2013","Ontario","2016A000235","Both sexes","Median age at marriage","Years","308","units","0","v1331244413","7.1.4","27.4","","","","1"
"2013","Ontario","2016A000235","Males","Mean age at divorce","Years","308","units","0","v1331244406","7.2.1","45.6","","","","1"
"2013","Ontario","2016A000235","Males","Median age at divorce","Years","308","units","0","v1331244407","7.2.2","45.1","","","","1"
"2013","Ontario","2016A000235","Males","Mean age at marriage","Years","308","units","0","v1331244408","7.2.3","30.7","","","","1"
"2013","Ontario","2016A000235","Males","Median age at marriage","Years","308","units","0","v1331244409","7.2.4","28.5","","","","1"
"2013","Ontario","2016A000235","Females","Mean age at divorce","Years","308","units","0","v1331244402","7.3.1","43.0","","","","1"
"2013","Ontario","2016A000235","Females","Median age at divorce","Years","308","units","0","v1331244403","7.3.2","42.7","","","","1"
"2013","Ontario","2016A000235","Females","Mean age at marriage","Years","308","units","0","v1331244404","7.3.3","28.2","","","","1"
"2013","Ontario","2016A000235","Females","Median age at marriage","Years","308","units","0","v1331244405","7.3.4","26.3","","","","1"
"2013","Manitoba","2016A000246","Both sexes","Mean age at divorce","Years","308","units","0","v1331244422","8.1.1","43.9","","","","1"
"2013","Manitoba","2016A000246","Both sexes","Median age at divorce","Years","308","units","0","v1331244423","8.1.2","43.5","","","","1"
"2013","Manitoba","2016A000246","Both sexes","Mean age at marriage","Years","308","units","0","v1331244424","8.1.3","28.5","","","","1"
"2013","Manitoba","2016A000246","Both sexes","Median age at marriage","Years","308","units","0","v1331244425","8.1.4","26.7","","","","1"
"2013","Manitoba","2016A000246","Males","Mean age at divorce","Years","308","units","0","v1331244418","8.2.1","45.2","","","","1"
"2013","Manitoba","2016A000246","Males","Median age at divorce","Years","308","units","0","v1331244419","8.2.2","45.4","","","","1"
"2013","Manitoba","2016A000246","Males","Mean age at marriage","Years","308","units","0","v1331244420","8.2.3","29.8","","","","1"
"2013","Manitoba","2016A000246","Males","Median age at marriage","Years","308","units","0","v1331244421","8.2.4","28.0","","","","1"
"2013","Manitoba","2016A000246","Females","Mean age at divorce","Years","308","units","0","v1331244414","8.3.1","42.7","","","","1"
"2013","Manitoba","2016A000246","Females","Median age at divorce","Years","308","units","0","v1331244415","8.3.2","42.0","","","","1"
"2013","Manitoba","2016A000246","Females","Mean age at marriage","Years","308","units","0","v1331244416","8.3.3","27.3","","","","1"
"2013","Manitoba","2016A000246","Females","Median age at marriage","Years","308","units","0","v1331244417","8.3.4","25.5","","","","1"
"2013","Saskatchewan","2016A000247","Both sexes","Mean age at divorce","Years","308","units","0","v1331244434","9.1.1","43.7","","","","1"
"2013","Saskatchewan","2016A000247","Both sexes","Median age at divorce","Years","308","units","0","v1331244435","9.1.2","42.8","","","","1"
"2013","Saskatchewan","2016A000247","Both sexes","Mean age at marriage","Years","308","units","0","v1331244436","9.1.3","28.7","","","","1"
"2013","Saskatchewan","2016A000247","Both sexes","Median age at marriage","Years","308","units","0","v1331244437","9.1.4","26.6","","","","1"
"2013","Saskatchewan","2016A000247","Males","Mean age at divorce","Years","308","units","0","v1331244430","9.2.1","45.0","","","","1"
"2013","Saskatchewan","2016A000247","Males","Median age at divorce","Years","308","units","0","v1331244431","9.2.2","44.4","","","","1"
"2013","Saskatchewan","2016A000247","Males","Mean age at marriage","Years","308","units","0","v1331244432","9.2.3","30.0","","","","1"
"2013","Saskatchewan","2016A000247","Males","Median age at marriage","Years","308","units","0","v1331244433","9.2.4","27.7","","","","1"
"2013","Saskatchewan","2016A000247","Females","Mean age at divorce","Years","308","units","0","v1331244426","9.3.1","42.3","","","","1"
"2013","Saskatchewan","2016A000247","Females","Median age at divorce","Years","308","units","0","v1331244427","9.3.2","41.5","","","","1"
"2013","Saskatchewan","2016A000247","Females","Mean age at marriage","Years","308","units","0","v1331244428","9.3.3","27.4","","","","1"
"2013","Saskatchewan","2016A000247","Females","Median age at marriage","Years","308","units","0","v1331244429","9.3.4","25.3","","","","1"
"2013","Alberta","2016A000248","Both sexes","Mean age at divorce","Years","308","units","0","v1331244446","10.1.1","43.1","","","","1"
"2013","Alberta","2016A000248","Both sexes","Median age at divorce","Years","308","units","0","v1331244447","10.1.2","42.1","","","","1"
"2013","Alberta","2016A000248","Both sexes","Mean age at marriage","Years","308","units","0","v1331244448","10.1.3","29.0","","","","1"
"2013","Alberta","2016A000248","Both sexes","Median age at marriage","Years","308","units","0","v1331244449","10.1.4","26.9","","","","1"
"2013","Alberta","2016A000248","Males","Mean age at divorce","Years","308","units","0","v1331244442","10.2.1","44.3","","","","1"
"2013","Alberta","2016A000248","Males","Median age at divorce","Years","308","units","0","v1331244443","10.2.2","43.2","","","","1"
"2013","Alberta","2016A000248","Males","Mean age at marriage","Years","308","units","0","v1331244444","10.2.3","30.2","","","","1"
"2013","Alberta","2016A000248","Males","Median age at marriage","Years","308","units","0","v1331244445","10.2.4","28.1","","","","1"
"2013","Alberta","2016A000248","Females","Mean age at divorce","Years","308","units","0","v1331244438","10.3.1","41.8","","","","1"
"2013","Alberta","2016A000248","Females","Median age at divorce","Years","308","units","0","v1331244439","10.3.2","40.9","","","","1"
"2013","Alberta","2016A000248","Females","Mean age at marriage","Years","308","units","0","v1331244440","10.3.3","27.7","","","","1"
"2013","Alberta","2016A000248","Females","Median age at marriage","Years","308","units","0","v1331244441","10.3.4","25.8","","","","1"
"2013","British Columbia","2016A000259","Both sexes","Mean age at divorce","Years","308","units","0","v1331244458","11.1.1","45.1","","","","1"
"2013","British Columbia","2016A000259","Both sexes","Median age at divorce","Years","308","units","0","v1331244459","11.1.2","44.6","","","","1"
"2013","British Columbia","2016A000259","Both sexes","Mean age at marriage","Years","308","units","0","v1331244460","11.1.3","30.1","","","","1"
"2013","British Columbia","2016A000259","Both sexes","Median age at marriage","Years","308","units","0","v1331244461","11.1.4","27.9","","","","1"
"2013","British Columbia","2016A000259","Males","Mean age at divorce","Years","308","units","0","v1331244454","11.2.1","46.5","","","","1"
"2013","British Columbia","2016A000259","Males","Median age at divorce","Years","308","units","0","v1331244455","11.2.2","45.9","","","","1"
"2013","British Columbia","2016A000259","Males","Mean age at marriage","Years","308","units","0","v1331244456","11.2.3","31.4","","","","1"
"2013","British Columbia","2016A000259","Males","Median age at marriage","Years","308","units","0","v1331244457","11.2.4","29.2","","","","1"
"2013","British Columbia","2016A000259","Females","Mean age at divorce","Years","308","units","0","v1331244450","11.3.1","43.7","","","","1"
"2013","British Columbia","2016A000259","Females","Median age at divorce","Years","308","units","0","v1331244451","11.3.2","43.4","","","","1"
"2013","British Columbia","2016A000259","Females","Mean age at marriage","Years","308","units","0","v1331244452","11.3.3","28.7","","","","1"
"2013","British Columbia","2016A000259","Females","Median age at marriage","Years","308","units","0","v1331244453","11.3.4","26.7","","","","1"
"2013","Yukon","2016A000260","Both sexes","Mean age at divorce","Years","308","units","0","v1331244470","12.1.1","46.1","","","","1"
"2013","Yukon","2016A000260","Both sexes","Median age at divorce","Years","308","units","0","v1331244471","12.1.2","46.9","","","","1"
"2013","Yukon","2016A000260","Both sexes","Mean age at marriage","Years","308","units","0","v1331244472","12.1.3","30.8","","","","1"
"2013","Yukon","2016A000260","Both sexes","Median age at marriage","Years","308","units","0","v1331244473","12.1.4","29.0","","","","1"
"2013","Yukon","2016A000260","Males","Mean age at divorce","Years","308","units","0","v1331244466","12.2.1","47.6","","","","1"
"2013","Yukon","2016A000260","Males","Median age at divorce","Years","308","units","0","v1331244467","12.2.2","49.1","","","","1"
"2013","Yukon","2016A000260","Males","Mean age at marriage","Years","308","units","0","v1331244468","12.2.3","32.1","","","","1"
"2013","Yukon","2016A000260","Males","Median age at marriage","Years","308","units","0","v1331244469","12.2.4","30.5","","","","1"
"2013","Yukon","2016A000260","Females","Mean age at divorce","Years","308","units","0","v1331244462","12.3.1","44.7","","","","1"
"2013","Yukon","2016A000260","Females","Median age at divorce","Years","308","units","0","v1331244463","12.3.2","44.1","","","","1"
"2013","Yukon","2016A000260","Females","Mean age at marriage","Years","308","units","0","v1331244464","12.3.3","29.6","","","","1"
"2013","Yukon","2016A000260","Females","Median age at marriage","Years","308","units","0","v1331244465","12.3.4","28.5","","","","1"
"2013","Northwest Territories","2016A000261","Both sexes","Mean age at divorce","Years","308","units","0","v1331244506","14.1.1","44.0","","","","1"
"2013","Northwest Territories","2016A000261","Both sexes","Median age at divorce","Years","308","units","0","v1331244507","14.1.2","43.7","","","","1"
"2013","Northwest Territories","2016A000261","Both sexes","Mean age at marriage","Years","308","units","0","v1331244508","14.1.3","30.2","","","","1"
"2013","Northwest Territories","2016A000261","Both sexes","Median age at marriage","Years","308","units","0","v1331244509","14.1.4","27.6","","","","1"
"2013","Northwest Territories","2016A000261","Males","Mean age at divorce","Years","308","units","0","v1331244502","14.2.1","45.4","","","","1"
"2013","Northwest Territories","2016A000261","Males","Median age at divorce","Years","308","units","0","v1331244503","14.2.2","44.0","","","","1"
"2013","Northwest Territories","2016A000261","Males","Mean age at marriage","Years","308","units","0","v1331244504","14.2.3","31.6","","","","1"
"2013","Northwest Territories","2016A000261","Males","Median age at marriage","Years","308","units","0","v1331244505","14.2.4","29.5","","","","1"
"2013","Northwest Territories","2016A000261","Females","Mean age at divorce","Years","308","units","0","v1331244498","14.3.1","42.7","","","","1"
"2013","Northwest Territories","2016A000261","Females","Median age at divorce","Years","308","units","0","v1331244499","14.3.2","43.1","","","","1"
"2013","Northwest Territories","2016A000261","Females","Mean age at marriage","Years","308","units","0","v1331244500","14.3.3","28.9","","","","1"
"2013","Northwest Territories","2016A000261","Females","Median age at marriage","Years","308","units","0","v1331244501","14.3.4","25.8","","","","1"
"2013","Nunavut","2016A000262","Both sexes","Mean age at divorce","Years","308","units","0","v1331244518","15.1.1","50.4","","","","1"
"2013","Nunavut","2016A000262","Both sexes","Median age at divorce","Years","308","units","0","v1331244519","15.1.2","56.6","","","","1"
"2013","Nunavut","2016A000262","Both sexes","Mean age at marriage","Years","308","units","0","v1331244520","15.1.3","28.1","","","","1"
"2013","Nunavut","2016A000262","Both sexes","Median age at marriage","Years","308","units","0","v1331244521","15.1.4","27.1","","","","1"
"2013","Nunavut","2016A000262","Males","Mean age at divorce","Years","308","units","0","v1331244514","15.2.1","","x","","","1"
"2013","Nunavut","2016A000262","Males","Median age at divorce","Years","308","units","0","v1331244515","15.2.2","","x","","","1"
"2013","Nunavut","2016A000262","Males","Mean age at marriage","Years","308","units","0","v1331244516","15.2.3","","x","","","1"
"2013","Nunavut","2016A000262","Males","Median age at marriage","Years","308","units","0","v1331244517","15.2.4","","x","","","1"
"2013","Nunavut","2016A000262","Females","Mean age at divorce","Years","308","units","0","v1331244510","15.3.1","","x","","","1"
"2013","Nunavut","2016A000262","Females","Median age at divorce","Years","308","units","0","v1331244511","15.3.2","","x","","","1"
"2013","Nunavut","2016A000262","Females","Mean age at marriage","Years","308","units","0","v1331244512","15.3.3","","x","","","1"
"2013","Nunavut","2016A000262","Females","Median age at marriage","Years","308","units","0","v1331244513","15.3.4","","x","","","1"
"2014","Canada","2016A000011124","Both sexes","Mean age at divorce","Years","308","units","0","v1331244494","1.1.1","44.8","","","","1"
"2014","Canada","2016A000011124","Both sexes","Median age at divorce","Years","308","units","0","v1331244495","1.1.2","44.3","","","","1"
"2014","Canada","2016A000011124","Both sexes","Mean age at marriage","Years","308","units","0","v1331244496","1.1.3","29.6","","","","1"
"2014","Canada","2016A000011124","Both sexes","Median age at marriage","Years","308","units","0","v1331244497","1.1.4","27.6","","","","1"
"2014","Canada","2016A000011124","Males","Mean age at divorce","Years","308","units","0","v1331244490","1.2.1","46.1","","","","1"
"2014","Canada","2016A000011124","Males","Median age at divorce","Years","308","units","0","v1331244491","1.2.2","45.5","","","","1"
"2014","Canada","2016A000011124","Males","Mean age at marriage","Years","308","units","0","v1331244492","1.2.3","30.9","","","","1"
"2014","Canada","2016A000011124","Males","Median age at marriage","Years","308","units","0","v1331244493","1.2.4","28.7","","","","1"
"2014","Canada","2016A000011124","Females","Mean age at divorce","Years","308","units","0","v1331244486","1.3.1","43.6","","","","1"
"2014","Canada","2016A000011124","Females","Median age at divorce","Years","308","units","0","v1331244487","1.3.2","43.1","","","","1"
"2014","Canada","2016A000011124","Females","Mean age at marriage","Years","308","units","0","v1331244488","1.3.3","28.4","","","","1"
"2014","Canada","2016A000011124","Females","Median age at marriage","Years","308","units","0","v1331244489","1.3.4","26.5","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Both sexes","Mean age at divorce","Years","308","units","0","v1331244350","2.1.1","45.4","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Both sexes","Median age at divorce","Years","308","units","0","v1331244351","2.1.2","44.7","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Both sexes","Mean age at marriage","Years","308","units","0","v1331244352","2.1.3","29.1","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Both sexes","Median age at marriage","Years","308","units","0","v1331244353","2.1.4","27.4","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Males","Mean age at divorce","Years","308","units","0","v1331244346","2.2.1","46.6","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Males","Median age at divorce","Years","308","units","0","v1331244347","2.2.2","46.1","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Males","Mean age at marriage","Years","308","units","0","v1331244348","2.2.3","30.2","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Males","Median age at marriage","Years","308","units","0","v1331244349","2.2.4","28.5","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Females","Mean age at divorce","Years","308","units","0","v1331244342","2.3.1","44.2","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Females","Median age at divorce","Years","308","units","0","v1331244343","2.3.2","43.5","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Females","Mean age at marriage","Years","308","units","0","v1331244344","2.3.3","27.9","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Females","Median age at marriage","Years","308","units","0","v1331244345","2.3.4","26.4","","","","1"
"2014","Prince Edward Island","2016A000211","Both sexes","Mean age at divorce","Years","308","units","0","v1331244362","3.1.1","46.6","","","","1"
"2014","Prince Edward Island","2016A000211","Both sexes","Median age at divorce","Years","308","units","0","v1331244363","3.1.2","46.7","","","","1"
"2014","Prince Edward Island","2016A000211","Both sexes","Mean age at marriage","Years","308","units","0","v1331244364","3.1.3","29.0","","","","1"
"2014","Prince Edward Island","2016A000211","Both sexes","Median age at marriage","Years","308","units","0","v1331244365","3.1.4","26.3","","","","1"
"2014","Prince Edward Island","2016A000211","Males","Mean age at divorce","Years","308","units","0","v1331244358","3.2.1","47.9","","","","1"
"2014","Prince Edward Island","2016A000211","Males","Median age at divorce","Years","308","units","0","v1331244359","3.2.2","47.9","","","","1"
"2014","Prince Edward Island","2016A000211","Males","Mean age at marriage","Years","308","units","0","v1331244360","3.2.3","30.2","","","","1"
"2014","Prince Edward Island","2016A000211","Males","Median age at marriage","Years","308","units","0","v1331244361","3.2.4","27.5","","","","1"
"2014","Prince Edward Island","2016A000211","Females","Mean age at divorce","Years","308","units","0","v1331244354","3.3.1","45.3","","","","1"
"2014","Prince Edward Island","2016A000211","Females","Median age at divorce","Years","308","units","0","v1331244355","3.3.2","45.5","","","","1"
"2014","Prince Edward Island","2016A000211","Females","Mean age at marriage","Years","308","units","0","v1331244356","3.3.3","27.8","","","","1"
"2014","Prince Edward Island","2016A000211","Females","Median age at marriage","Years","308","units","0","v1331244357","3.3.4","25.1","","","","1"
"2014","Nova Scotia","2016A000212","Both sexes","Mean age at divorce","Years","308","units","0","v1331244374","4.1.1","46.8","","","","1"
